Дата,Выявлено всего,Заражений за день,Выздоровлений,Выздоровлений за день,Смертей за день,Смертей,"Летальность, %",% Выздоровлений,% Смертей,% прирост,Выздоровевших и умерших,Характерстика ДБ
2022-04-03,17896866,16828,16965027,35695,304,369708,2.07,0.00210847067090425,0.0008229472339227327,0.0009411613107310756,17334735,21.0
2022-04-04,17912157,15291,16997877,32850,287,369995,2.07,0.0019363364408437886,0.0007762883140207678,0.0008543954008484178,17367872,21.0
2022-04-05,17926104,13947,17035336,37459,316,370311,2.07,0.0022037457971957326,0.0008540655954809572,0.0007786331930879076,17405647,21.0
2022-04-06,17940765,14661,17070642,35306,291,370602,2.07,0.0020725156228207364,0.0007858259679025537,0.0008178575779766994,17441244,21.0
2022-04-07,17955120,14355,17105946,35304,287,370889,2.07,0.002068112025312318,0.0007744156804334602,0.000800133104692069,17476835,21.0
2022-04-08,17969431,14311,17143630,37684,280,371169,2.07,0.0022029766725557565,0.0007549428535222892,0.0007970428490591264,17514799,21.0
2022-04-09,17983004,13573,17183730,40100,288,371457,2.07,0.0023390612139901896,0.0007759268688927179,0.0007553383298557481,17555187,20.0
2022-04-10,17996060,13056,17213102,29372,259,371716,2.07,0.0017092912889111744,0.0006972543255343577,0.0007260188564712777,17584818,20.0
2022-04-11,18007915,11855,17239857,26755,248,371964,2.07,0.0015543392469294925,0.0006671760160983363,0.000658755305327885,17611821,20.0
2022-04-12,18018825,10910,17271128,31271,281,372245,2.07,0.001813878154557802,0.0007554494520976008,0.0006058447077299522,17643373,20.0
2022-04-13,18030579,11754,17299263,28135,267,372512,2.07,0.0016290192510877155,0.0007172695402222207,0.0006523177843171801,17671775,20.0
2022-04-14,18041927,11348,17321116,21853,254,372766,2.07,0.0012632330059378913,0.0006818572287603518,0.0006293752408061959,17693882,20.0
2022-04-15,18053359,11432,17340639,19523,261,373027,2.07,0.0011271213702397365,0.0007001711529484034,0.0006336351987235034,17713666,21.0
2022-04-16,18064454,11095,17359645,19006,240,373267,2.07,0.0010960380410434123,0.0006433850632796556,0.0006145670730859365,17732912,21.0
2022-04-17,18074717,10263,17376141,16496,233,373500,2.07,0.0009502498466991137,0.0006242180530291462,0.0005681323111121905,17749641,21.0
2022-04-18,18084151,9434,17390465,14324,213,373713,2.07,0.0008243487434869133,0.0005702811244980843,0.0005219445482880225,17764178,21.0
2022-04-19,18092791,8640,17407228,16763,235,373948,2.07,0.0009639190211416793,0.0006288247933574631,0.0004777664154651528,17781176,22.0
2022-04-20,18101986,9195,17423428,16200,223,374171,2.07,0.0009306478894859359,0.00059633959801908,0.0005082134646887669,17797599,22.0
2022-04-21,18110861,8875,17437610,14182,197,374368,2.07,0.0008139615235303044,0.0005264972432390547,0.0004902776966018152,17811978,22.0
2022-04-22,18119862,9001,17451090,13480,195,374563,2.07,0.0007730417184466097,0.0005208778528078549,0.0004969945934651944,17825653,22.0
2022-04-23,18128691,8829,17464120,13030,171,374734,2.07,0.0007466582316635327,0.0004565320119713778,0.0004872553665142832,17838854,23.0
2022-04-24,18137137,8446,17474628,10508,168,374902,2.07,0.0006016907808694683,0.00044831800690614543,0.0004658913321431424,17849530,23.0
2022-04-25,18144788,7651,17483483,8855,159,375061,2.07,0.0005067346784148885,0.0004241108342979416,0.0004218416611176945,17858544,24.0
2022-04-26,18151895,7107,17495382,11899,176,375237,2.07,0.0006805852129121438,0.0004692570008610896,0.0003916827245378229,17870619,24.0
2022-04-27,18159600,7705,17506859,11477,163,375400,2.07,0.0006560016809007418,0.00043439213084006667,0.0004244735880192252,17882259,24.0
2022-04-28,18167281,7681,17517922,11063,166,375566,2.07,0.000631923750571195,0.00044219499200859325,0.0004229718716270981,17893488,25.0
2022-04-29,18174991,7710,17528963,11041,161,375727,2.07,0.0006302688184134375,0.0004286863028069022,0.00042438931835753197,17904690,25.0
2022-04-30,18182354,7363,17539985,11022,157,375884,2.07,0.000628787909473072,0.00041785658203963294,0.00040511711945279133,17915869,25.0
2022-05-01,18189401,7047,17548718,8733,147,376031,2.07,0.0004978909617083803,0.0003910780985623141,0.0003875735782066237,17924749,26.0
2022-05-02,18195608,6207,17556220,7502,136,376167,2.07,0.0004274956153491605,0.0003616723089319152,0.0003412426830329274,17932387,26.0
2022-05-03,18201074,5466,17563272,7052,125,376292,2.07,0.00040168099966853,0.00033229921816646524,0.0003004021629835485,17939564,27.0
2022-05-04,18206167,5093,17569936,6664,129,376421,2.07,0.0003794281612219397,0.00034281887470366534,0.00027981865245974014,17946357,27.0
2022-05-05,18211178,5011,17578659,8723,139,376560,2.07,0.0004964730662651019,0.0003692673894388765,0.0002752364075315761,17955219,27.0
2022-05-06,18216719,5541,17588067,9408,136,376696,2.07,0.0005351944081741777,0.000361164223496857,0.00030426367805524984,17964763,28.0
2022-05-07,18222219,5500,17596716,8649,132,376828,2.07,0.0004917538692568169,0.0003504151889055507,0.0003019204501095718,17973544,28.0
2022-05-08,18227666,5447,17603398,6682,118,376946,2.07,0.000379729945064744,0.0003131402125107208,0.0002989207845651709,17980344,29.0
2022-05-09,18232696,5030,17609357,5959,103,377049,2.07,0.0003385141891354415,0.00027324868814093684,0.00027595414574754784,17986406,29.0
2022-05-10,18237227,4531,17614371,5014,101,377150,2.07,0.0002847349849286473,0.00026786969332892596,0.00024850960055489146,17991521,30.0
2022-05-11,18241329,4102,17619414,5043,98,377248,2.07,0.00028630031693999136,0.0002598435635687846,0.00022492454582057064,17996662,30.0
2022-05-12,18245394,4065,17626344,6930,111,377359,2.07,0.00039331614547455374,0.00029423615234547285,0.00022284560516405702,18003703,31.0
2022-05-13,18250290,4896,17633601,7257,105,377464,2.07,0.0004117132855230299,0.0002782496243629584,0.0002683416976361208,18011065,31.0
2022-05-14,18255337,5047,17640979,7378,107,377571,2.07,0.0004184057470735248,0.0002834707415806381,0.0002765435508147452,18018550,32.0
2022-05-15,18260293,4956,17647179,6200,99,377670,2.07,0.00035145441758088763,0.00026220234075191584,0.0002714822520120119,18024849,32.0
2022-05-16,18264836,4543,17652558,5379,89,377759,2.07,0.0003048079242580215,0.00023565546641246549,0.00024879118861886873,18030317,33.0
2022-05-17,18268958,4122,17658542,5984,110,377869,2.07,0.0003389876979869033,0.0002911909444911487,0.00022567955168062423,18036411,33.0
2022-05-18,18273690,4732,17664676,6134,106,377975,2.07,0.0003473672968017372,0.00028052049784443867,0.00025901860412624883,18042651,33.0
2022-05-19,18278617,4927,17670628,5952,97,378072,2.07,0.00033694362693093005,0.00025663072954551497,0.0002696226104306198,18048700,34.0
2022-05-20,18283706,5089,17676801,6173,96,378168,2.07,0.000349336763809438,0.000253919888275167,0.0002784127486230581,18054969,34.0
2022-05-21,18288740,5034,17683089,6288,102,378270,2.07,0.00035572047227327985,0.00026972139366621134,0.0002753271136606284,18061359,35.0
2022-05-22,18293450,4710,17688903,5814,80,378350,2.07,0.000328788708805261,0.00021148914796298435,0.0002575355109208921,18067253,35.0
2022-05-23,18297608,4158,17694020,5117,76,378426,2.07,0.0002892774074232385,0.00020087220827269547,0.00022729446878533285,18072446,36.0
2022-05-24,18301393,3785,17700372,6352,90,378516,2.07,0.00035899134283789985,0.00023782721060383594,0.0002068576395339861,18078888,36.0
2022-05-25,18305973,4580,17707077,6705,93,378609,2.07,0.0003788055979840888,0.00024569635101290293,0.0002502541746411957,18085686,36.0
2022-05-26,18310673,4700,17713532,6455,91,378700,2.07,0.00036454350991976803,0.00024035350453899262,0.0002567468006207108,18092232,37.0
2022-05-27,18315292,4619,17719596,6064,84,378784,2.07,0.00034233714653852937,0.0002218114602587917,0.0002522572490917252,18098380,37.0
2022-05-28,18319848,4556,17725440,5844,86,378870,2.07,0.00032980435897078664,0.0002270423249133291,0.00024875388282108446,18104310,37.0
2022-05-29,18324036,4188,17729851,4411,85,378955,2.07,0.00024885136842867084,0.0002243513606250413,0.00022860451680606358,18108806,38.0
2022-05-30,18327837,3801,17733870,4019,74,379029,2.07,0.00022667985196256343,0.00019527384517958882,0.0002074324673886352,18112899,38.0
2022-05-31,18331363,3526,17739356,5486,88,379117,2.07,0.000309351540301206,0.0002321722084590583,0.00019238494973516929,18118473,39.0
2022-06-01,18335514,4151,17744984,5628,83,379200,2.07,0.00031726067169524086,0.00021892977629600632,0.00022644251821324346,18124184,39.0
2022-06-02,18339776,4262,17749960,4976,85,379285,2.07,0.0002804172717203457,0.00022415611814352587,0.0002324450789872312,18129245,39.0
2022-06-03,18343964,4188,17755194,5234,78,379363,2.07,0.00029487390394122853,0.00020565010480244617,0.00022835611514548937,18134557,40.0
2022-06-04,18348065,4101,17760326,5132,82,379445,2.07,0.0002890421811216904,0.0002161518123802164,0.00022356127606881768,18139771,40.0
2022-06-05,18351851,3786,17764261,3935,75,379520,2.07,0.00022156124836891777,0.0001976571044552955,0.00020634328470059413,18143781,41.0
2022-06-06,18355200,3349,17767753,3492,64,379584,2.07,0.00019657445924714523,0.0001686340640809636,0.00018248840403067845,18147337,41.0
2022-06-07,18358459,3259,17772888,5135,73,379657,2.07,0.00028900671908260733,0.00019231579834766419,0.00017755186541146273,18152545,41.0
2022-06-08,18362105,3646,17777625,4737,79,379736,2.07,0.00026652955895523084,0.00020808255873072667,0.00019860054702847132,18157361,42.0
2022-06-09,18365879,3774,17781922,4297,77,379813,2.07,0.00024170832718084512,0.0002027724524407137,0.00020553199102169017,18161735,42.0
2022-06-10,18369557,3678,17786254,4332,70,379883,2.07,0.00024361820955021152,0.00018430122191714918,0.0002002626718820011,18166137,43.0
2022-06-11,18373184,3627,17791081,4827,72,379955,2.07,0.00027138935494797073,0.0001895320401281708,0.00019744624217121756,18171036,43.0
2022-06-12,18376587,3403,17794561,3480,65,380020,2.07,0.00019560362858217492,0.00017107289021067726,0.0001852155837551717,18174581,44.0
2022-06-13,18379583,2996,17798245,3684,56,380076,2.07,0.00020702955245699428,0.00014736066522824662,0.00016303353827340494,18178321,44.0
2022-06-14,18382380,2797,17801569,3324,61,380137,2.07,0.00018675998672912364,0.00016049421694619426,0.00015217973117231942,18181706,45.0
2022-06-15,18385098,2718,17806097,4528,66,380203,2.07,0.0002543596016733041,0.00017362161536493836,0.00014785898235158967,18186300,45.0
2022-06-16,18388424,3326,17810796,4699,67,380270,2.07,0.000263898371439808,0.00017622165001318635,0.00018090738488307775,18191066,45.0
2022-06-17,18391797,3373,17815024,4228,63,380333,2.07,0.00023738411242257842,0.0001656717595392987,0.00018343061917658327,18195357,46.0
2022-06-18,18395179,3382,17819395,4371,68,380401,2.07,0.00024535470735265186,0.00017879069131532255,0.00018388632714905206,18199796,46.0
2022-06-19,18398260,3081,17822674,3279,62,380463,2.07,0.00018401298136105915,0.00016298590171959226,0.0001674895362528961,18203137,46.0
2022-06-20,18400927,2667,17825397,2723,54,380517,2.07,0.00015278291012887912,0.0001419323298192943,0.00014495936028735557,18205914,47.0
2022-06-21,18403427,2500,17828837,3440,60,380577,2.07,0.00019298307914272783,0.00015768020876860692,0.0001358627203944529,18209414,47.0
2022-06-22,18406485,3058,17832604,3767,66,380643,2.07,0.00021128691680782907,0.00017342088460425842,0.0001661647039978842,18213247,47.0
2022-06-23,18409651,3166,17836121,3517,68,380711,2.07,0.00019722301913960294,0.00017864508213727426,0.00017200459511967914,18216832,47.0
2022-06-24,18412805,3154,17839346,3225,65,380776,2.07,0.00018081285723514642,0.00017073318081162192,0.00017132318260681956,18220122,48.0
2022-06-25,18415877,3072,17842800,3454,61,380837,2.07,0.0001936169633125484,0.00016019917221665736,0.0001668404135057866,18223637,48.0
2022-06-26,18418881,3004,17845513,2713,55,380892,2.07,0.0001520501266616403,0.0001444187408261577,0.0001631201164082885,18226405,49.0
2022-06-27,18421564,2683,17847868,2355,51,380943,2.07,0.00013196594572550957,0.0001338962225512219,0.00014566574375507457,18228811,49.0
2022-06-28,18424105,2541,17851282,3414,59,381002,2.07,0.00019128335104223734,0.00015487881389075753,0.0001379361708919724,18232284,50.0
2022-06-29,18427133,3028,17854962,3680,54,381056,2.07,0.00020614765931092902,0.00014173153946694939,0.0001643499100769663,18236018,50.0
2022-06-30,18430239,3106,17858217,3255,56,381112,2.07,0.00018230226421089848,0.00014696002687264453,0.00016855579215713234,18239329,50.0
2022-07-01,18433394,3155,17861605,3388,53,381165,2.07,0.00018971658816768766,0.00013906673103969425,0.00017118606003974082,18242770,50.0
2022-07-02,18436679,3285,17865093,3488,51,381216,2.07,0.00019527920363260345,0.00013380032269494355,0.00017820917840749573,18246309,50.0
2022-07-03,18439759,3080,17867688,2595,47,381263,2.07,0.00014525533116449552,0.00012328968353902958,0.00016705828636487394,18248951,51.0
2022-07-04,18442625,2866,17869964,2276,43,381306,2.07,0.00012738077808394088,0.0001127830395291074,0.000155425024806366,18251270,51.0
2022-07-05,18445301,2676,17873576,3612,48,381354,2.07,0.00020212687613696542,0.0001258831489669987,0.00014509865054468385,18254930,52.0
2022-07-06,18448451,3150,17877013,3437,44,381398,2.07,0.00019229503933626543,0.000115378362361529,0.0001707752017710007,18258411,52.0
2022-07-07,18451810,3359,17880191,3178,52,381450,2.07,0.00017777019013176518,0.00013634051568178762,0.00018207490699362341,18261641,52.0
2022-07-08,18455274,3464,17882978,2787,49,381499,2.07,0.00015587081815837678,0.00012845720277887549,0.00018773226041246535,18264477,53.0
2022-07-09,18458813,3539,17886064,3086,45,381544,2.07,0.00017256633654638698,0.00011795574824580156,0.00019176090260164536,18267608,53.0
2022-07-10,18462211,3398,17888560,2496,39,381583,2.07,0.00013954998707377264,0.00010221625815098888,0.00018408550972370816,18270143,53.0
2022-07-11,18465308,3097,17890856,2296,38,381621,2.07,0.00012835018581713878,9.958514923358308e-05,0.00016774805574470977,18272477,54.0
2022-07-12,18468310,3002,17894065,3209,48,381669,2.07,0.00017936536966156602,0.00012577924170842358,0.00016257513819972758,18275734,54.0
2022-07-13,18472239,3929,17897428,3363,42,381711,2.07,0.00018793940896055797,0.0001100429953704296,0.00021274280104677248,18279139,54.0
2022-07-14,18476477,4238,17900518,3090,43,381754,2.07,0.0001726505059833627,0.00011265067027155241,0.00022942535552950005,18282272,55.0
2022-07-15,18480934,4457,17903447,2929,40,381794,2.07,0.00016362654980150992,0.00010477951769982674,0.00024122564058082216,18285241,55.0
2022-07-16,18485632,4698,17906326,2879,41,381835,2.07,0.00016080702224541277,0.00010738775360530363,0.0002542079312657375,18288161,56.0
2022-07-17,18490296,4664,17908809,2483,46,381881,2.07,0.00013866607812240694,0.0001204708840205626,0.00025230405971510267,18290690,56.0
2022-07-18,18494844,4548,17911340,2531,35,381916,2.06,0.00014132709774283822,9.165158779822491e-05,0.000245966857426172,18293256,57.0
2022-07-19,18499044,4200,17915526,4186,44,381960,2.06,0.00023370669084510356,0.00011520857989721911,0.00022709031771239732,18297486,57.0
2022-07-20,18504729,5685,17919843,4317,37,381997,2.06,0.00024096417822172533,9.686878207149086e-05,0.0003073131779134375,18301840,56.0
2022-07-21,18511120,6391,17924372,4529,42,382039,2.06,0.000252736589265945,0.00010994850744894258,0.0003453711751195687,18306411,56.0
2022-07-22,18517779,6659,17929059,4687,41,382080,2.06,0.00026148754332933066,0.00010731888629167409,0.0003597297192174942,18311139,56.0
2022-07-23,18524732,6953,17933862,4803,38,382118,2.06,0.0002678891290390784,9.945561139024228e-05,0.0003754769942982961,18315980,56.0
2022-07-24,18532255,7523,17938674,4812,37,382155,2.06,0.00026831922761538785,9.682872829852585e-05,0.0004061057401532064,18320829,56.0
2022-07-25,18538826,6571,17942908,4234,34,382189,2.06,0.00023602636404462807,8.896913556011299e-05,0.0003545709898769012,18325097,56.0
2022-07-26,18545009,6183,17948330,5422,47,382236,2.06,0.0003021806721630327,0.00012297580516440476,0.00033351626472999385,18330566,56.0
2022-07-27,18554036,9027,17953445,5115,36,382272,2.06,0.00028498473116989054,9.418265155547444e-05,0.0004867616942110242,18335717,55.0
2022-07-28,18565551,11515,17958463,5018,41,382313,2.06,0.00027950067521853583,0.00010725347396611795,0.0006206196861966441,18340776,55.0
2022-07-29,18576973,11422,17963133,4670,39,382352,2.06,0.00026004452608230366,0.00010201065618997697,0.0006152254786297995,18345485,55.0
2022-07-30,18589221,12248,17969342,6209,43,382395,2.06,0.000345652398164642,0.00011246181529056543,0.0006593108575869699,18351737,55.0
2022-07-31,18601719,12498,17975398,6056,38,382433,2.06,0.00033701846177791595,9.937368427936909e-05,0.0006723251071145686,18357831,54.0
2022-08-01,18612543,10824,17981475,6077,36,382469,2.05,0.00033807318202350167,9.413413591397024e-05,0.000581881706739118,18363944,53.0
2022-08-02,18622103,9560,17990048,8573,48,382517,2.05,0.000476768451976195,0.0001255003673499289,0.0005136321243153219,18372565,52.0
2022-08-03,18636741,14638,18000314,10266,43,382560,2.05,0.00057064883873581,0.00011241330450673102,0.0007860551517731017,18382874,49.0
2022-08-04,18653867,17126,18010066,9752,44,382604,2.05,0.0005417683269302033,0.00011501463822671809,0.0009189374901974466,18392670,47.0
2022-08-05,18672422,18555,18019883,9817,47,382651,2.05,0.0005450840657663658,0.0001228424167023512,0.0009946999193251036,18402534,45.0
2022-08-06,18692396,19974,18030626,10743,46,382697,2.05,0.0005961747920339987,0.00012021398088601921,0.001069705901034057,18413323,42.0
2022-08-07,18712699,20303,18039355,8729,44,382741,2.05,0.0004841207399011172,0.00011497346464706125,0.0010861635929391156,18422096,40.0
2022-08-08,18730561,17862,18048076,8721,45,382786,2.04,0.00048344300558422765,0.00011757298016146223,0.0009545389470539957,18430862,38.0
2022-08-09,18746886,16325,18061168,13092,60,382846,2.04,0.0007253958815331972,0.00015674554450795242,0.0008715702642327905,18444014,35.0
2022-08-10,18770657,23771,18075720,14552,56,382902,2.04,0.0008057064747972742,0.0001462729139132257,0.0012679972556508545,18458622,32.0
2022-08-11,18796472,25815,18089941,14221,52,382954,2.04,0.0007867459774770769,0.00013580498404297536,0.0013752848395236494,18472895,28.0
2022-08-12,18824282,27810,18104261,14320,57,383011,2.03,0.0007916001494974179,0.00014884294197203832,0.0014795329676760005,18487272,26.0
2022-08-13,18852976,28694,18121135,16874,60,383071,2.03,0.000932045776405932,0.00015665346426074755,0.0015243078062685544,18504206,24.0
2022-08-14,18881958,28982,18136077,14942,54,383125,2.03,0.0008245620376428063,0.00014096603501689842,0.0015372639311692635,18519202,22.0
2022-08-15,18907231,25273,18151487,15410,53,383178,2.03,0.0008496876143611054,0.0001383360522022592,0.0013384734782271313,18534665,21.0
2022-08-16,18931140,23909,18172070,20583,59,383237,2.02,0.0011339566835488757,0.00015397543700323982,0.0012645426503754553,18555307,19.0
2022-08-17,18964246,33106,18194750,22680,63,383300,2.02,0.0012480691522760436,0.00016438913779204256,0.001748758923128868,18578050,18.0
2022-08-18,19000055,35809,18216241,21491,62,383362,2.02,0.001181164896467468,0.00016175319593014767,0.0018882374759323641,18599603,18.0
2022-08-19,19037664,37609,18238128,21887,65,383427,2.01,0.001201510234740466,0.00016955253781025803,0.0019794153227450373,18621555,17.0
2022-08-20,19077674,40010,18262350,24222,69,383496,2.01,0.001328096830990555,0.00017995602813569708,0.0021016233924497922,18645846,16.0
2022-08-21,19117343,39669,18284586,22236,64,383560,2.01,0.0012175870027679725,0.0001668857041534633,0.0020793415381770157,18668146,16.0
2022-08-22,19150404,33061,18306867,22281,57,383617,2.0,0.0012185673769151695,0.00014860777974767814,0.0017293721203830434,18690484,16.0
2022-08-23,19181371,30967,18337736,30869,69,383686,2.0,0.0016861978622557672,0.00017986689849514015,0.0016170416039265054,18721422,15.0
2022-08-24,19221602,40231,18370612,32876,72,383758,2.0,0.0017928058294656157,0.0001876534457863066,0.002097399607150052,18754370,14.0
2022-08-25,19265521,43919,18401387,30775,71,383829,1.99,0.0016752299814508653,0.00018501242970825338,0.0022848771918178024,18785216,14.0
2022-08-26,19311973,46452,18435096,33709,81,383910,1.99,0.0018318727821984293,0.00021103147495371569,0.002411146835842093,18819006,14.0
2022-08-27,19359066,47093,18467738,32642,90,384000,1.98,0.0017706444273466462,0.00023442994451827734,0.0024385390348256038,18851738,14.0
2022-08-28,19405923,46857,18495961,28223,83,384083,1.98,0.0015282326400776205,0.0002161458333334032,0.0024204163568635195,18880044,14.0
2022-08-29,19445581,39658,18520851,24890,77,384160,1.98,0.0013456992042748528,0.00020047750095675282,0.0020436028732051525,18905011,14.0
2022-08-30,19482648,37067,18557580,36729,94,384254,1.97,0.0019831162185797173,0.00024468971261981665,0.001906191437530236,18941834,13.0
2022-08-31,19528969,46321,18596634,39054,92,384346,1.97,0.0021044769846068068,0.00023942496369588892,0.002377551552540602,18980980,13.0
2022-09-01,19578730,49761,18635574,38940,95,384441,1.96,0.002093927320395705,0.00024717312005329006,0.0025480607808840983,19020015,13.0
2022-09-02,19629682,50952,18672586,37012,91,384532,1.96,0.001986093908349807,0.00023670732310021592,0.0026024159891882004,19057118,13.0
2022-09-03,19681381,51699,18710966,38380,92,384624,1.95,0.002055419640321965,0.00023925186980533478,0.002633715614954957,19095590,13.0
2022-09-04,19729423,48042,18746698,35732,87,384711,1.95,0.0019096822686759387,0.00022619493323339238,0.002440987245762916,19131409,13.0
2022-09-05,19771113,41690,18777401,30703,76,384787,1.95,0.0016377817576194165,0.00019755088884898517,0.002113087645796874,19162188,13.0
2022-09-06,19809613,38500,18823705,46304,95,384882,1.94,0.002465942970488744,0.00024688983775433826,0.0019472854158488762,19208587,13.0
2022-09-07,19857571,47958,18876316,52611,94,384976,1.94,0.002794933303512881,0.0002442306992793686,0.0024209458306934106,19261292,13.0
2022-09-08,19908189,50618,18926609,50293,93,385069,1.93,0.002664344038317612,0.00024157350068576558,0.00254905295315333,19311678,13.0
2022-09-09,19960295,52106,18977695,51086,96,385165,1.93,0.0026991628558501453,0.00024930596854066955,0.002617314914983071,19362860,12.0
2022-09-10,20013781,53486,19023718,46023,97,385262,1.92,0.002425110109525841,0.0002518401204678611,0.002679619715039383,19408980,12.0
2022-09-11,20066610,52829,19061006,37288,86,385348,1.92,0.0019600795175791497,0.00022322471460989315,0.0026396311621477157,19446354,12.0
2022-09-12,20113098,46488,19096666,35660,81,385429,1.92,0.0018708351489946649,0.00021019961177959343,0.002316684282995585,19482095,13.0
2022-09-13,20157143,44045,19144853,48187,101,385530,1.91,0.0025233200392151822,0.00026204566859266976,0.0021898665237944925,19530383,12.0
2022-09-14,20208878,51735,19195104,50251,98,385628,1.91,0.002624778576257647,0.0002541955230461745,0.002566583964801028,19580732,12.0
2022-09-15,20265004,56126,19244856,49752,99,385727,1.9,0.002591910937288944,0.000256724096797889,0.0027772942169277393,19630583,12.0
2022-09-16,20324039,59035,19294876,50020,110,385837,1.9,0.0025991361016159953,0.0002851757849462455,0.0029131501775179203,19680713,13.0
2022-09-17,20382344,58305,19344838,49962,107,385944,1.89,0.0025893921266972875,0.00027731917882412027,0.0028687703266068176,19730782,12.0
2022-09-18,20439095,56751,19387036,42198,101,386045,1.89,0.002181357114492189,0.00026169599734671145,0.002784321567725456,19773081,12.0
2022-09-19,20488583,49488,19425631,38595,91,386136,1.88,0.0019907633121432067,0.00023572381458114575,0.0024212422321046034,19811767,12.0
2022-09-20,20535057,46474,19477825,52194,98,386234,1.88,0.002686862527142564,0.00025379658980262404,0.002268287660498469,19864059,12.0
2022-09-21,20588102,53045,19537543,59718,107,386341,1.88,0.0030659480717174503,0.0002770341295690315,0.002583143548128497,19923884,12.0
2022-09-22,20641559,53457,19594562,57019,106,386447,1.87,0.002918432476386679,0.00027436901597299723,0.0025964996676235423,19981009,12.0
2022-09-23,20694894,53335,19652187,57625,104,386551,1.87,0.002940866960945643,0.000269118404334856,0.0025838649105913714,20038738,12.0
2022-09-24,20746163,51269,19710599,58412,111,386662,1.86,0.002972290056063587,0.00028715486442920657,0.002477374370702279,20097261,12.0
2022-09-25,20792921,46758,19756507,45908,95,386757,1.86,0.0023291022256604066,0.0002456926204281729,0.002253814355936523,20143264,12.0
2022-09-26,20833109,40188,19800764,44257,85,386842,1.86,0.002240122709950665,0.00021977624192959236,0.001932773177948377,20187606,12.0
2022-09-27,20869714,36605,19860311,59547,101,386943,1.85,0.003007308202855219,0.0002610885064187052,0.0017570589200104347,20247254,12.0
2022-09-28,20909731,40017,19921826,61515,111,387054,1.85,0.003097383520328512,0.00028686395670685094,0.0019174675800539556,20308880,12.0
2022-09-29,20948470,38739,19979763,57937,109,387163,1.85,0.0029082173491525865,0.0002816144517301389,0.001852678066494473,20366926,12.0
2022-09-30,20985756,37286,20040988,61225,106,387269,1.85,0.0030643506632186397,0.0002737864930275613,0.0017798913238054046,20428257,12.0
2022-10-01,21018942,33186,20093616,52628,103,387372,1.84,0.002626018238222505,0.00026596500107167737,0.001581358327048088,20480988,12.0
2022-10-02,21049027,30085,20140608,46992,96,387468,1.84,0.002338653231951815,0.00024782379728005566,0.0014313279897721909,20528076,12.0
2022-10-03,21073185,24158,20175902,35294,91,387559,1.84,0.0017523800671757073,0.00023485810441115082,0.0011477015065826102,20563461,12.0
2022-10-04,21094872,21687,20221339,45437,107,387666,1.84,0.0022520430561170372,0.00027608699578651747,0.0010291277754168604,20609005,12.0
2022-10-05,21118629,23757,20266033,44694,113,387779,1.84,0.002210239391169821,0.00029148803351342073,0.0011261978740615408,20653812,12.0
2022-10-06,21141674,23045,20307569,41536,108,387887,1.83,0.0020495377659752734,0.00027850915083083017,0.0010912166694154737,20695456,12.0
2022-10-07,21163942,22268,20347142,39573,104,387991,1.83,0.0019486822868852727,0.00026811932341130884,0.001053275156924549,20735133,13.0
2022-10-08,21184513,20571,20385431,38289,106,388097,1.83,0.0018817876240309066,0.00027320221345350504,0.0009719833857038117,20773528,13.0
2022-10-09,21203332,18819,20414224,28793,102,388199,1.83,0.001412430279251975,0.00026282089271489895,0.0008883376266426436,20802423,13.0
2022-10-10,21218993,15661,20439043,24819,96,388295,1.83,0.0012157699455046524,0.0002472958456873897,0.000738610327848388,20827338,14.0
2022-10-11,21232963,13970,20470552,31509,109,388404,1.83,0.0015416083815666948,0.0002807144052845434,0.000658372430774712,20858956,14.0
2022-10-12,21248603,15640,20500961,30409,105,388509,1.83,0.0014854997559421435,0.0002703370717087594,0.0007365905549781004,20889470,14.0
2022-10-13,21264080,15477,20531754,30793,101,388610,1.83,0.001502027148873708,0.00025996823754415027,0.0007283772961450553,20920364,14.0
2022-10-14,21278816,14736,20559274,27520,99,388709,1.83,0.0013403628350505679,0.00025475412367148564,0.0006929996501141568,20947983,15.0
2022-10-15,21292200,13384,20585404,26130,98,388807,1.83,0.0012709592760911106,0.00025211662194601914,0.0006289823644323178,20974211,15.0
2022-10-16,21304554,12354,20603845,18441,94,388901,1.83,0.000895828908677343,0.0002417651945567645,0.0005802124721729918,20992746,15.0
2022-10-17,21314957,10403,20618358,14513,92,388993,1.82,0.0007043830896611425,0.0002365640612906894,0.0004882993560906268,21007351,16.0
2022-10-18,21324431,9474,20638610,20252,91,389084,1.82,0.0009822314657645936,0.0002339373716235826,0.00044447661799185134,21027694,16.0
2022-10-19,21335087,10656,20659469,20859,92,389176,1.82,0.0010106785292227636,0.0002364527968252705,0.0004997085268065861,21048645,17.0
2022-10-20,21345154,10067,20677821,18352,90,389266,1.82,0.0008883093752312109,0.00023125783707111933,0.00047185183730436014,21067087,17.0
2022-10-21,21354915,9761,20693493,15672,93,389359,1.82,0.0007579135151620786,0.00023891118155705546,0.00045729349153433846,21082852,17.0
2022-10-22,21364263,9348,20708528,15035,90,389449,1.82,0.0007265568939955892,0.00023114914513344686,0.00043774465971879733,21097977,17.0
2022-10-23,21372935,8672,20719106,10578,88,389537,1.82,0.0005108040513550627,0.0002259602669412164,0.0004059114980938805,21108643,18.0
2022-10-24,21380264,7329,20727435,8329,89,389626,1.82,0.00040199610929159135,0.00022847637066569781,0.00034291032092692575,21117061,19.0
